Episode,Total_Reward
510,-56.518683393455376
511,-104.84937795861073
512,-41.85189253096418
513,-52.771094660416
514,2.3972683806543387
515,-0.8652482650497859
516,-97.71339197709743
517,-87.94043770588966
518,-75.21270815877273
519,-210.9634335464381
520,-34.18760950604701
521,-300.65403311971363
522,-133.08169215406997
523,-263.0448967012251
524,-161.05392553435888
525,-283.16343972940507
526,-187.84929571664713
527,-292.5894527195783
528,-60.46326522255359
529,-76.71545466740642
530,-197.86521086180053
531,-98.11219968593917
532,-228.08771628469734
533,-37.389196749274575
534,-153.36434043488603
535,-75.19872080968871
536,3.0897912288562424
537,-104.93008817577267
538,-137.01435542000067
539,-127.32070724972648
540,-90.60244220076099
541,-112.136812365639
542,-253.96123058559462
543,-21.49874589118741
544,-124.42643922409871
545,-94.5126654781847
546,-128.0565978451082
547,-137.09184612611728
548,-98.37628729264364
549,216.35504958953302
550,-105.22810296420187
551,216.17723739852696
552,58.73539596073056
553,-111.71519984140134
554,-5.196768212780569
555,-26.963172538952534
556,-80.4275656873113
557,-18.30344604142485
558,-279.1598124541452
559,-167.3228333537563
560,-93.81729462027738
561,-124.48181157487821
562,-75.24099700173042
563,-60.880364818956636
564,-65.71522091315242
565,-34.48427193047482
566,-123.00545848185925
567,-211.12640259661026
568,-114.07493191568557
569,203.1386501474231
570,-100.6081347730704
571,-131.35094424243965
572,-105.32236419562527
573,-137.44960941495162
574,-113.88692781587585
575,-95.58788955540915
576,-120.15483593718119
577,-179.50454792637106
578,-97.9944747528208
579,-74.12890524654978
580,-102.32486700639323
581,-134.1096182080842
582,-212.39404763174292
583,-104.60160066294158
584,-102.10096209487479
585,-172.8583831076183
586,-85.48309026418636
587,-99.65860508017973
588,-107.67260388626113
589,-95.95598471200668
590,-53.23320332319548
591,-5.538438702188145
592,-128.2399628917616
593,19.341039081910054
594,-80.79364119733822
595,-100.53688592324467
596,-93.80835916417502
597,-81.57897135577215
598,-10.724044019525195
599,-71.52325558766037
600,-11.178960487446048
601,-56.94967013896566
602,-81.71306959910427
603,-124.19528753005798
604,26.677944221826507
605,-40.252134792206995
606,-27.667540237760107
607,-66.03342382389381
608,-123.86535540215539
609,-56.51599693096232
610,-9.770517069453504
611,-43.6220777972034
612,-226.5998273285897
613,-88.8398242518315
614,-64.664328565028
615,-67.05831631397433
616,-88.20836487229414
617,-54.715110804699634
618,10.044191040288212
619,-160.48725919028357
620,-49.632352296477436
621,-101.08407806018758
622,-169.73539342887562
623,-121.39080897148816
624,-29.211638516655384
625,-37.24509518220738
626,-181.4734639154408
627,35.47926764105466
628,-59.54068356619729
629,-61.978299836051555
630,-91.54059239580485
631,-67.01360644606896
632,18.8739718157983
633,39.274959930437234
634,-9.998350512204908
635,-133.80239442857692
636,-24.606048110404515
637,-85.9882330781249
638,-147.2687818908287
639,-101.04285647170943
640,-75.08222115343348
641,-93.06949036010367
642,-64.19268687252793
643,-303.71076878822186
644,-161.0299670304116
645,-59.2146931277011
646,-131.42165007142592
647,-108.9124833097464
648,-139.25554114057618
649,-134.53810592886924
650,-13.388210281244966
651,-64.70088501038408
652,-106.85219667708833
653,-94.43793962066603
654,-56.48611543457224
655,-201.2945340898712
656,11.446106036085482
657,-62.72692249309788
658,-51.3787615051004
659,-73.8958724400326
660,-111.95709739691131
661,-18.71002421369684
662,-347.2759651834628
663,-158.24060343227512
664,-224.24790605623522
665,-93.43719699830422
666,17.010666224279163
667,-96.02364699596278
668,-63.05634332705269
669,-62.0784318038655
670,-124.79684553695284
671,-82.08133320990568
672,-229.81504244277173
673,-110.93647833068862
674,54.061330806281255
675,-91.47411903230605
676,-133.5968839014766
677,-116.2280389763914
678,-13.895092331610925
679,-68.83185855328281
680,-241.3812770456904
681,203.258900561256
682,-171.8411114481458
683,-238.56400122174497
684,-118.09629124164053
685,-47.62919451016316
686,-76.75216758887522
687,11.000249052710771
688,-198.1342214979303
689,-199.89765572474283
690,-79.45469930390271
691,-152.11576452035092
692,-76.15000736958578
693,-40.279668747417595
694,-43.08942585051065
695,-147.44483741766948
696,-116.0446424378297
697,-171.940855402894
698,-108.90688078129979
699,56.626716146994056
700,-137.38173657921035
701,-85.54324123311972
702,-45.84727019871488
703,-74.25173758237965
704,-304.57129090428907
705,-46.57429067153015
706,-190.25735600968375
707,-127.57866841049349
708,-94.7324821685534
709,-28.2938791343787
710,-89.78229748724965
711,-34.34910673821358
712,-204.7035180181822
713,21.213153604742445
714,-85.95740996647157
715,-13.474771066468563
716,113.11590034671698
717,-35.91354406008284
718,-34.8703838429125
719,-36.89330068749365
720,-95.29239730546779
721,-103.76126840740471
722,-61.50949977146237
723,-94.81960302901784
724,-92.06716714198528
725,-131.86540336426503
726,-95.31124151949258
727,-131.94373736765817
728,-102.51338989338561
729,-106.23767076163391
730,-97.8053948189739
731,-137.18281227462703
732,-108.04007792778935
733,-157.69383362750418
734,-103.92586865202932
735,-196.03442176344942
736,-28.92258350941873
737,-113.1297205571137
738,-177.6491387183105
739,-217.04982421856735
740,-223.70921714788406
741,-308.8170712527208
742,-137.07949850309342
743,-155.15475124119456
744,-117.32054739579746
745,-172.32023637965557
746,-138.49477534508412
747,-109.98138494435388
748,-110.87813528884415
749,-171.12689795686092
750,2.714782380094448
751,-34.06967703158854
752,-156.20722439629498
753,-110.53364333845522
754,-85.98783916004297
755,-7.925467440556531
756,-210.69611575672707
757,-224.25108513798537
758,-6.575333770794941
759,-103.1097218981033
760,-113.23298658540138
761,-139.17265606725869
762,-76.67672257356146
763,-179.22467649537393
764,-115.31541283739449
765,-148.27923012469375
766,-78.99291472791116
767,0.45423339360353054
768,-110.87212397591087
769,-256.5736722985681
770,-111.53887696811817
771,-120.04850947465981
772,-164.4993026288432
773,-105.8575473003394
774,-86.83766189212845
775,-48.46571937079524
776,-156.90034963833062
777,-13.816731046973942
778,-62.84331886001618
779,-105.81516198344278
780,-162.22363540831864
781,-136.98058791424427
782,-62.447855095194136
783,1.5233249030299163
784,-137.35765787833515
785,-98.99535076507036
786,-125.2572048168798
787,-146.00091600085835
788,-110.5515380478433
789,-289.28151639565226
790,-127.13244901767916
791,-98.54411183372422
792,-53.96191880857188
793,-160.72775778106094
794,-121.81718894523148
795,-164.6318087979153
796,-89.648424771853
797,-85.77456555302801
798,-80.19430651349205
799,-92.67840649566655
800,-120.16901501693766
801,-229.48525637490445
802,-116.69220001039436
803,-123.75940873639601
804,-126.98150102419483
805,-25.245662519402842
806,-121.44061879219143
807,-92.78208218780736
808,-296.7402598084705
809,-232.55171553554976
810,-196.91497389070406
811,-127.34746069137472
812,-80.74910595614746
813,-77.65740322189302
814,-90.49365834012747
815,-75.43919915996423
816,-139.03932547184573
817,-80.47671222888302
818,-71.65057222126006
819,-104.16609892597994
820,-56.45277179550658
821,-72.60010788552015
822,-192.3319686655824
823,-59.892270726551544
824,-85.10306035812437
825,-62.033227551149174
826,-86.43482140552213
827,-95.86384194206917
828,-92.90335534692372
829,-132.04048180798372
830,-78.15337323361311
831,-39.97439600412024
832,-73.86915561210171
833,-107.42470165122162
834,-94.61655340675102
835,-70.48850121243362
836,202.44019619276764
837,-99.30072153781435
838,-105.0050824953344
839,-130.59970758027606
840,-111.6240653417915
841,-67.45719008235102
842,-101.72735274017802
843,-93.79428241087543
844,-135.0053421197847
845,-73.93576009266941
846,-82.75345651216043
847,-12.701821700672213
848,-144.88175809456374
849,-181.7832902344134
850,-51.30761648056498
851,-134.91194134119286
852,265.8403755812426
853,-132.56693110740912
854,-90.67350577140768
855,-93.46386219434837
856,-123.81548718477856
857,-142.1038562431978
858,-115.83541421104239
859,-30.548893376939958
860,-170.55665178361153
861,-132.73134480415968
862,-126.35976059509957
863,-99.9615129676078
864,-128.19927472940248
865,-133.9638095535713
866,-7.193156846582639
867,-129.60858826284058
868,-79.50847759965774
869,-108.68356032637301
870,-105.77622325164344
871,-163.29348201240916
872,-96.4399122049174
873,-128.80515828947858
874,-87.08181182129434
875,65.3768198747911
876,-104.71134138076641
877,-41.670513360850975
878,-31.83030586467268
879,-128.67751448303233
880,-155.71779583005753
881,-78.00166489834035
882,231.2721728413575
883,15.830339603582502
884,-95.86592699021556
885,-137.35626258308326
886,-256.3391189218006
887,234.7270781841529
888,-152.15581287854044
889,-147.4205998427232
890,-128.50200408358995
891,-37.78771033483528
892,-95.71526705196693
893,-29.23948845738255
894,-86.48339054516855
895,-122.7959189621179
896,-99.77306860911156
897,-98.1008661271256
898,-73.88158262460868
899,-87.04754477871433
900,-125.51727027046533
901,-39.08386233309588
902,239.44299300967208
903,-50.24477727803225
904,-134.48222574357698
905,-26.172711467685986
906,113.6994943912099
907,-140.4733800389103
908,-123.57564821407153
909,-152.50277211836223
910,119.5975608702674
911,-99.76310182339589
912,-47.0941667286627
913,-17.222433694357576
914,234.03126534982587
915,-143.2310363556817
916,-12.191534080623057
917,-192.81886663263566
918,-6.064741508673563
919,-15.710064319156814
920,-96.6086601462549
921,-192.2472117087226
922,-142.90741281577806
923,-122.68114281516304
924,-80.72780469288186
925,-88.87701921319268
926,-34.194636691489464
927,-71.3886372235947
928,-74.62379295746052
929,-114.24190152073649
930,-207.98960768049864
931,-32.960909064888426
932,-30.27446679978516
933,-104.39679103504345
934,-507.1467728720938
935,-247.94431089639244
936,-60.7163841613424
937,-160.81285208125786
938,-71.89334399792105
939,-78.43416903217621
940,185.44650516404351
941,-3.6215673000301223
942,-94.3391525515343
943,-96.00315004207752
944,123.03935528415799
945,-120.25964064429796
946,-253.4596867217168
947,-117.09440442204581
948,-10.674835622214019
949,-88.80188620376504
950,-158.2129335182416
951,-129.35919277252822
952,-97.1169627149177
953,-152.88850324886937
954,-118.4837439121743
955,-130.4210672199831
956,-73.60306738178119
957,-25.370014763051557
958,-80.7935172165998
959,-143.6171099840163
960,-91.82004405748513
961,-314.0491781060399
962,-118.2056955170643
963,-104.12111712662266
964,-254.67938959822942
965,-100.6295851653089
966,-43.44788555383709
967,-273.35611496868194
968,-71.11553203045773
969,-5.970300704704698
970,-111.7130931932223
971,-124.7028684021479
972,-10.706068782750151
973,-83.18407881465771
974,-116.63156515573979
975,-65.10730861059305
976,-98.49621372900047
977,-36.01281506226589
978,-47.27550794161667
979,-45.976088470279876
980,-112.56374580196389
981,-102.60772343123328
982,-112.40547216120237
983,-136.58606720745507
984,-110.86258281671633
985,-96.87836198803964
986,-110.51456473876218
987,-173.43051924931842
988,-103.48384330569979
989,-124.63808333319264
990,-133.45145284955865
991,-101.09305760120677
992,-88.41743813254848
993,-344.0351038426769
994,-35.1417650605529
995,-65.5702572289176
996,-93.81393569075298
997,-59.29101794491405
998,-240.54849080042533
999,119.54190834312014
1000,-74.00793913841949
1001,-95.06047330143296
1002,-122.39627485755827
1003,-166.41768957416627
1004,-343.2038717527885
1005,-65.48759710761033
1006,-206.2664381801472
1007,-78.02696615182462
1008,-54.79676278774268
1009,-117.49057188924178
1010,-94.87066475108557
1011,-94.68767511634418
1012,-80.07410401162649
1013,-61.66222208247755
1014,-36.24055388349004
1015,-99.91987815997278
1016,-116.70101693130793
1017,-103.78829557559078
1018,-96.32325084155532
1019,-48.65638449349996
1020,-81.20694503672622
1021,-115.93379779093931
1022,238.28969638807936
1023,-263.1900720645092
1024,-85.04304370418494
1025,-68.7356876429051
1026,-258.37790043046004
1027,-41.35659551574396
1028,-55.041158966546774
1029,-18.849876331739665
1030,-13.610302249190454
1031,-110.33215781921857
1032,-50.219063242442616
1033,-238.8851410520978
1034,-116.80679520026233
1035,-29.405069411382527
1036,18.945834293870206
1037,-180.11374074132414
1038,4.910152558319652
1039,-50.22351393811232
1040,-245.31387501551887
1041,-117.89069287369134
1042,-66.05273045889962
1043,-142.21771733474458
1044,-11.303830140634886
1045,-93.54728143783025
1046,-103.96383992112187
1047,-44.98791112594041
1048,-83.18287757396263
1049,-208.2610090967295
1050,-60.87216803340427
1051,-134.09438233426306
1052,-124.20102835390185
1053,-150.53607517277902
1054,-78.4337719416003
1055,-93.69088426122855
1056,-188.17325554723857
1057,-120.12566276299795
1058,-181.06351161156522
1059,-83.95929226466114
1060,-70.76043761892703
1061,7.3191598130244415
1062,-157.51924271172322
1063,1.9378867272938578
1064,-77.22826482637592
1065,-71.40634459440024
1066,-90.3256710386985
1067,-170.84883709128525
1068,-88.47613933648078
1069,-252.64425111420667
1070,-116.75441197411084
1071,-90.24802156890662
1072,-29.50037879575065
1073,-111.58945567400006
1074,-209.60166934428804
1075,-102.4392263206063
1076,-46.553477416710216
1077,-83.01339807160585
1078,-126.32602581572961
1079,-92.04824433493171
1080,-69.96921819124626
1081,-75.97429128144714
1082,-103.976374760255
1083,-99.42007836659309
1084,-56.10553033817832
1085,-64.98490719969143
1086,-71.63161638554675
1087,-25.337705676619976
1088,-156.43370188710486
1089,-88.23255135411426
1090,-100.45285415361772
1091,36.08598324375822
1092,-53.2826557965272
1093,-101.09050899985843
1094,-105.27759929562869
1095,-76.52164398377295
1096,-274.3841634709735
1097,-10.717420821702248
1098,-12.744671639885212
1099,-85.42502744325583
1100,-127.08810529388364
1101,-69.77681963935964
1102,-45.7883640721711
1103,-56.54116465363588
1104,210.9422986454038
1105,-139.91265317129228
1106,-128.13560567837277
1107,-122.16287871538646
1108,-90.01332843984497
1109,-83.04534205261521
1110,-138.17691977504825
1111,-109.31322606181482
1112,-79.29638465501479
1113,-239.30499668170526
1114,-154.72985266366655
1115,-108.57666492040624
1116,-72.18162894311592
1117,178.1291002507487
1118,-124.33292660445407
1119,-231.5512483204974
1120,-80.37385634131749
1121,-24.015895533157064
1122,-49.05224603967825
1123,-160.0220286252113
1124,-98.41258085835752
1125,-87.09881840236044
1126,-248.21058622954496
1127,224.77436342122482
1128,-13.635902778104054
1129,43.667307964816786
1130,13.529303316705082
1131,-33.11375612742317
1132,-361.52977992620214
1133,34.55895111949806
1134,-190.84572894071613
1135,-101.49656472890177
1136,-82.0973974127732
1137,-132.49653222411757
1138,8.193622927090559
1139,-97.52775224389478
1140,-62.11099598405623
1141,-93.71899021013077
1142,-116.4579920288403
1143,-123.68389903640582
1144,-77.46211279232739
1145,-76.97571208792601
1146,-114.89360008768254
1147,-100.66679940763193
1148,-0.8178143708619388
1149,-117.31641932262235
1150,-19.51569416463417
1151,-95.65575349915875
1152,-64.08880484652047
1153,149.62513171718408
1154,-184.5403645283572
1155,-124.61253621204129
1156,-140.91935322079698
1157,-84.95298594916535
1158,-164.95764652250216
1159,207.3457959889866
1160,-187.97842766201495
1161,-70.38110047162132
1162,-60.103544825999165
1163,-25.094814779198913
1164,-152.30972667578325
1165,-145.30258384489255
1166,-22.18883679417378
1167,-135.43695191997853
1168,-146.482474089653
1169,-46.68201485439688
1170,33.514055089655926
1171,-179.90752152224078
1172,-135.35737597701615
1173,-111.73464503134716
1174,-125.57452604952816
1175,-159.12949606860556
1176,-68.49933623386013
1177,-73.41372614535346
1178,170.53857914949367
1179,-111.920924024017
1180,-312.4473379606562
1181,-214.60614664708575
1182,-1.6168705185920942
1183,-114.83627855111432
1184,-96.25193118406511
1185,-78.7991018302888
1186,-66.27052807596286
1187,282.42644846774516
1188,2.8296556717352104
1189,-114.81569095373017
1190,-384.3396599930027
1191,-54.87145025116625
1192,-313.2148070018786
1193,-260.7504672565854
1194,-352.26720555281736
1195,-29.623984195471024
1196,-86.13917169065812
1197,-235.23870049157614
1198,-146.4340290419555
1199,-47.514414652347256
1200,-54.556999625683915
1201,260.84232281208983
1202,-37.82860444289848
1203,-53.111680878341744
1204,-224.41683100941805
1205,-64.38763236991726
1206,113.82263413399048
1207,-124.15408306815596
1208,-214.31264830499856
1209,-74.77443911627003
1210,-134.8114343330195
1211,-149.72909713869234
1212,-197.10439989472718
1213,33.69178831462284
1214,43.20574168445064
1215,-151.27307350805182
1216,-61.2261686944671
1217,-107.91315570459633
1218,-124.85608738376816
1219,128.593765292397
1220,-60.19062557468455
1221,-62.74915999050346
1222,-121.23355996191417
1223,-55.84120387088183
1224,-137.86686027261095
1225,-28.93536329895727
1226,-41.68458685369126
1227,-18.015008659851773
1228,-50.424093801012866
1229,-27.47118559163036
1230,-213.22293395169464
1231,-320.3253767132322
1232,-161.98190920331524
1233,-17.138209591662942
1234,-51.3822447344261
1235,-41.80640876220575
1236,-454.445829417426
1237,-71.2951830804413
1238,-74.70601490336759
1239,-138.42705359576956
1240,215.84414063014216
1241,-130.96298823762743
1242,-88.37973885191998
1243,-92.53971707164287
1244,-29.409168577684397
1245,-116.81589009340655
1246,-53.12654597841967
1247,-113.5308740785324
1248,-8.894969195353752
1249,-240.52669214884176
1250,-115.2656388643016
1251,-120.58690813245339
1252,-60.882594065716575
1253,-86.86663921073537
1254,-34.2601200757931
