Episode,Total_Reward
379,-168.0391515297154
380,-111.51171723814915
381,-107.09670183166787
382,-66.20868518836491
383,19.656719402632472
384,-105.73095479866538
385,-102.41364728938805
386,-65.47942034134728
387,-249.11624882375426
388,-89.66261414524237
389,117.42176709719303
390,-148.77700716975244
391,-286.6080127396004
392,-165.21470732849082
393,-124.96996634279895
394,-71.80106845289755
395,-19.45050548196916
396,-146.08489660181698
397,-129.75207964714684
398,-166.86165386644063
399,-154.050078198837
400,-147.6322183481069
401,-143.19293608363697
402,-166.49423643991352
403,-154.6331602491502
404,-298.1983556170096
405,-73.33028368258915
406,-78.05668939392206
407,-124.1975003059887
408,-103.8343523382075
409,-70.33163968335037
410,-88.08614421861469
411,-189.578685743657
412,-61.948573761747795
413,-159.76135507902603
414,-69.40989140883423
415,-119.10361408364882
416,-204.4060665011732
417,-159.75870436070835
418,-93.07888148031435
419,-153.05427893251078
420,-129.27316064387674
421,-243.76896961311988
422,-114.63227940804157
423,-137.95356709163116
424,-110.04657035110233
425,-37.74790439490316
426,-238.75381851363744
427,-147.12583626436955
428,-199.82525567555498
429,-60.81094846793985
430,-80.0319721371609
431,17.0799162399763
432,-169.681604032879
433,-78.58502429170238
434,-128.9302903049134
435,-51.47918919675263
436,-83.3456359596718
437,-108.66070949253807
438,-108.41326837424751
439,-100.51136997885195
440,-84.91727115596845
441,-107.73269470124212
442,-43.75367751422592
443,-56.46082608732542
444,-76.68387121058794
445,-55.96932358652218
446,-42.25906282417874
447,-76.29067463462458
448,-66.63344833065311
449,-212.7950655795537
450,-67.4648225211417
451,-180.1644102083325
452,-169.90044054103817
453,-240.633890594054
454,-161.1092260217868
455,-266.94852680957024
456,-156.21054545353894
457,-68.49728729176464
458,-104.37185811389887
459,-37.31181099029433
460,-116.41786936592808
461,-62.081397172619546
462,-154.7378002738339
463,-67.62336741228081
464,-113.03893783519048
465,-49.98644413746608
466,-60.88692071060039
467,-58.65921298487924
468,-16.540822288189062
469,25.078754089742816
470,-22.921500964799108
471,-327.43009901072924
472,-80.72562866136371
473,-236.4763009616278
474,-312.88840921911924
475,-208.3015973899898
476,-248.6237409627614
477,-101.0153559797339
478,-107.55590298387601
479,-113.93099270580822
480,-120.41307862600637
481,-112.90124233619709
482,-259.8355564102375
483,-57.86332839808901
484,-160.4759051960714
485,-138.44615321574696
486,-76.44115052377023
487,-68.96522858504889
488,-30.690177774884035
489,-68.69895414683208
490,-60.00653338598258
491,-7.383580028154853
492,-44.70502487413762
493,-45.5065172494505
494,-220.58289324790923
495,-141.32014476822752
496,-185.5645777493635
497,-38.60933179691436
498,-175.34826387161445
499,-37.40275653119031
500,-60.804743071360285
501,-91.02105177154314
502,-66.06252382311007
503,-86.59193109790664
504,-202.86493716857382
505,-277.4636263633348
506,-142.6907400386293
507,-245.0905205362245
508,-127.1577696355479
509,-153.35703814622292
510,-76.53154425277557
511,-226.22123433284466
512,-72.28377505617183
513,-41.43657528232551
514,-116.42102683478501
515,-233.09589999299595
516,-266.97853847011424
517,-119.23930868180099
518,-115.86219428189769
519,-201.4557015784183
520,-64.98673074690942
521,-27.5501321149774
522,-120.0832246245375
523,-142.6873531383978
524,-64.91723723139718
525,-94.61938497494027
526,-86.35875710287763
527,-228.88967594348202
528,-112.10655598203702
529,-120.23980941576914
530,-81.51910490237998
531,-111.28317722381242
532,-288.92672775725237
533,-81.5093202414918
534,-159.80801787900583
535,-48.81415252506642
536,-111.79206700459386
537,-49.457071556036794
538,-101.59208806120438
539,-264.6753945412445
540,-116.81566513863457
541,-64.86272936922231
542,-111.7841993851688
543,-270.71082177282943
544,227.89544700792464
545,-22.280824397471108
546,-104.34415428938492
547,-190.68914184889485
548,-84.01145375838843
549,-138.46814881704657
550,-76.51281733448634
551,13.928934061920344
552,-102.72474547104486
553,-166.01124079066517
554,-75.35315153576096
555,-68.01026087707697
556,-6.4596034236163575
557,9.239530984919611
558,-22.321637235431268
559,-235.9372891016876
560,-128.9136778563519
561,-273.3615213762763
562,-182.6776138975994
563,-88.75921370488636
564,-134.7736023537301
565,32.992488271739376
566,-90.77335733529473
567,-72.05338412707795
568,-150.5858426062862
569,-130.34978876685145
570,-207.65709073395874
571,-297.30802703957295
572,-103.28066114731395
573,-242.7846087978046
574,-93.45002996089757
575,-147.78994051535534
576,-114.03269388260208
577,-194.65843574872338
578,-267.3612674941679
579,-59.97217256366075
580,-184.80116643269093
581,-220.21804591238717
582,-141.03068682881235
583,-197.29128222386555
584,-140.27032345001504
585,-90.61703059505368
586,-106.49539204066832
587,-37.55320907019106
588,-33.93860226277401
589,-67.55246153843922
590,-237.9491133029719
591,-108.26610001790786
592,-73.10933948528118
593,-98.73674943976214
594,-274.4783976644529
595,-213.0181751962951
596,-81.39153198127615
597,-123.0263880195103
598,-93.41568290223024
599,-108.2333879336802
600,-136.24394538377038
601,-211.5976588765261
602,-77.53715733616959
603,-82.31663624250845
604,-208.54734188912832
605,-94.3925683473501
606,-117.33477111715723
607,-81.06912846690231
608,-89.81314688526618
609,-231.1768734657673
610,-70.1292686337532
611,-180.82294543325048
612,-50.059329821778874
613,-181.62839090041103
614,-104.00778568348925
615,-85.61298592397307
616,-91.00296190203865
617,-265.88448800807095
618,-235.21610215794297
619,-162.52967746958112
620,-215.36285016081388
621,-131.9391144629054
622,-79.53441910042133
623,-111.17662686037417
624,-78.28162299418291
625,-139.0271070939214
626,-187.95564881115143
627,-155.47605731483992
628,-136.7840129624034
629,-63.40785640866149
630,-143.67624062540523
631,-47.350586347957176
632,-262.0669126878321
633,-262.13336152155307
634,-88.37993293125079
635,-161.64146144537156
636,-213.75886946342754
637,-59.69925868423735
638,-125.44929266104512
639,-14.145204859791605
640,5.576044099334226
641,-137.15361570564284
642,-208.28965136564858
643,-100.39202269190399
644,-81.97584433627729
645,-64.61119890260397
646,-65.36262963131466
647,-155.29193966850073
648,-212.11882053834645
649,-129.70965476356739
650,-94.13463313012333
651,-71.56175479531339
652,-289.7104721809442
653,-78.71629395448642
654,-114.85411388330346
655,-123.99579651879763
656,-58.24515808595443
657,-67.66991068008493
658,-161.27411979416024
659,-188.1630018433841
660,-145.1475378562434
661,-143.0401206354055
662,-65.05000421494036
663,-195.69140458798233
664,-88.44401907357076
665,-230.82557527104487
666,-173.83093039139243
667,-14.66545758537049
668,-189.69425662939898
669,-142.92656671741946
670,-77.25020130164862
671,-43.51351887285948
672,-132.64362093468293
673,-88.67632816360663
674,-154.64530667114923
675,-172.7376222001854
676,-62.21768807013295
677,-58.43403688153566
678,24.593098201600213
679,-159.44352298061165
680,-124.17036483008059
681,-67.37451734079382
682,-164.76011041341633
683,-127.63740417601649
684,-195.9712838365609
685,-74.10648024886738
686,-126.22804368890978
687,-222.89960345709818
688,-72.52431208996131
689,-115.28472336542384
690,-69.1260103093217
691,-122.47892779609272
692,-79.61858006015242
693,-65.98372298132864
694,-87.20657069536998
695,-90.51972631196459
696,-97.04768857095931
697,155.4994316477321
